Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensity,sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
467.046733040666,19,16,14,0,0,0,0,0,CHO,Tannin,468.054009507546,-0.0091539573381323,10,11018569.0,Altamaha_SW48_000107-3_p08,12.0,-2.0,0.0,0.41667,0.73684,0.84211,0.0,0.0,0.0,0.0,0.63158,42.3,0.73684,468.0,0.2297,0.40146,3.34274,0.44208,0.0185,0.24896,0.1223210436730945,C19H16O14,PUCs,Tannin-like,POCs
467.06198917533,23,16,11,0,0,0,0,0,CHO,ConHC,468.06926564221,-0.0091557185166482,6,3682635.0,Altamaha_SW48_000107-3_p08,16.0,5.0,0.41667,0.6,0.47826,0.69565,0.0,0.0,0.0,0.0,0.26087,52.86522,0.47826,468.0,0.18835,0.44287,3.30166,0.48349,0.05987,0.29035,0.09313350831663836,C23H16O11,PPAs,Polyphenol-like,POCs
467.065293517919,20,20,11,0,0,1,0,0,CHOS,Lignin,468.072569984799,0.132864655848703,11,2168139.5,Altamaha_SW48_000107-3_p08,11.0,0.0,0.0,0.33333,0.55,1.0,0.0,0.0,0.0,0.0,0.2,54.6,0.55,468.0,0.12702,0.50429,3.24074,0.54491,0.12124,0.35175,0.10527815521705343,C20H20O11S,PUCs,Lignin-like,POCs
467.074966302661,20,21,11,0,0,0,1,0,CHOP,Lignin,468.082242769541,-0.20240533037654,12,3124556.8,Altamaha_SW48_000107-3_p08,11.0,0.0,0.0,0.33333,0.55,1.05,0.0,0.05,0.0,inf,-0.2,66.0,0.55,468.0,0.20433,0.42687,3.31754,0.46748,0.04388,0.27436,0.09680994745722046,C20H21O11P,PUCs,Lignin-like,POCs
467.083118549265,20,20,13,0,0,0,0,0,CHO,Tannin,468.090395016145,-0.0091581566904075,8,24129870.0,Altamaha_SW48_000107-3_p08,11.0,-2.0,0.0,0.33333,0.65,1.0,0.0,0.0,0.0,0.0,0.3,51.75,0.65,468.0,0.18795,0.44327,3.30127,0.48389,0.06027,0.29075,0.1079963803028739,C20H20O13,PUCs,Lignin-like,POCs
467.098448880773,24,20,10,0,0,0,0,0,CHO,Lignin,468.105725347653,-0.167664372378397,8,3632463.8,Altamaha_SW48_000107-3_p08,15.0,5.0,0.35714,0.52632,0.41667,0.83333,0.0,0.0,0.0,0.0,0.0,60.3,0.41667,468.0,0.14659,0.48468,3.26019,0.5253,0.10165,0.33215,0.08459066484945926,C24H20O10,PPAs,Polyphenol-like,POCs
467.101409420889,21,24,10,0,0,1,0,0,CHOS,Lignin,468.108685887769,0.708796142271906,9,1925456.0,Altamaha_SW48_000107-3_p08,10.0,0.0,0.0,0.26667,0.47619,1.14286,0.0,0.0,0.0,0.0,-0.09524,63.01429,0.47619,468.0,0.08526,0.5461,3.19927,0.58672,0.16301,0.39354,0.09449109294351736,C21H24O10S,PUCs,Lignin-like,POCs
467.111500487455,21,25,10,0,0,0,1,0,CHOP,Lignin,468.118776954335,-0.519998016469645,11,5145937.5,Altamaha_SW48_000107-3_p08,10.0,0.0,0.0,0.26667,0.47619,1.19048,0.0,0.04762,0.0,inf,-0.47619,73.87143,0.47619,468.0,0.16258,0.46868,3.27606,0.5093,0.08566,0.31615,0.08761263819921761,C21H25O10P,PUCs,Lignin-like,POCs
467.119504057862,21,24,12,0,0,0,0,0,CHO,Lignin,468.126780524742,-0.0091623513827828,7,30683474.0,Altamaha_SW48_000107-3_p08,10.0,-2.0,0.0,0.26667,0.57143,1.14286,0.0,0.0,0.0,0.0,0.0,60.3,0.57143,468.0,0.14619,0.48508,3.25979,0.5257,0.10205,0.33255,0.09667504554223917,C21H24O12,PUCs,Lignin-like,POCs
467.134381438863,25,24,9,0,0,0,0,0,CHO,Lignin,468.141657905743,0.799893686424865,8,2311764.3,Altamaha_SW48_000107-3_p08,14.0,5.0,0.3125,0.46341,0.36,0.96,0.0,0.0,0.0,0.0,-0.24,67.14,0.36,468.0,0.10484,0.52649,3.21871,0.56712,0.14343,0.37395,0.0774833601919317,C25H24O9,PUCs,Lignin-like,POCs
467.147878206917,22,29,9,0,0,0,1,0,CHOP,Lignin,468.155154673797,-0.503324580899176,9,8483158.0,Altamaha_SW48_000107-3_p08,9.0,0.0,0.0,0.21212,0.40909,1.31818,0.0,0.04545,0.0,inf,-0.72727,81.02727,0.40909,468.0,0.12082,0.51049,3.23459,0.55111,0.12744,0.35795,0.08001126680827211,C22H29O9P,PUCs,Lignin-like,POCs
467.155889566457,22,28,11,0,0,0,0,0,CHO,Lignin,468.163166033337,-0.0091665417805985,5,25923928.0,Altamaha_SW48_000107-3_p08,9.0,-2.0,0.0,0.21212,0.5,1.27273,0.0,0.0,0.0,0.0,-0.27273,68.07273,0.5,468.0,0.10444,0.52689,3.21832,0.56752,0.14383,0.37435,0.08750213644822294,C22H28O11,PUCs,Lignin-like,POCs
467.168685118654,30,28,3,0,0,1,0,0,CHOS,UnsatHC,468.175961585534,-0.0985322566119472,11,1964120.8,Altamaha_SW48_000107-3_p08,17.0,14.0,0.5,0.52727,0.1,0.93333,0.0,0.0,0.0,0.0,-0.66667,79.3,0.1,469.0,0.9608,0.32927,4.07563,0.28864,0.71246,0.48187,0.05955393701833547,C30H28O3S,PPAs,Polyphenol-like,POCs
467.18425548945,23,33,8,0,0,0,1,0,CHOP,Lignin,468.19153195633,-0.485720511465995,9,7901530.5,Altamaha_SW48_000107-3_p08,8.0,0.0,0.0,0.16667,0.34783,1.43478,0.0,0.04348,0.0,inf,-0.95652,87.56087,0.34783,468.0,0.07907,0.5523,3.19311,0.59292,0.16921,0.39974,0.07362360014989262,C23H33O8P,PUCs,Lignin-like,Lipid
467.192275075051,23,32,10,0,0,0,0,0,CHO,Lignin,468.199551541931,-0.0091707278848559,4,12771676.0,Altamaha_SW48_000107-3_p08,8.0,-2.0,0.0,0.16667,0.43478,1.3913,0.0,0.0,0.0,0.0,-0.52174,75.16957,0.43478,468.0,0.06269,0.5687,3.17684,0.60933,0.1856,0.41614,0.07991909768351516,C23H32O10,PUCs,Lignin-like,Lipid
467.205278414176,20,37,10,0,0,0,1,0,CHOP,Protein,468.212554881056,-0.258349235478831,9,2010973.4,Altamaha_SW48_000107-3_p08,3.0,-7.0,0.0,0.0,0.5,1.85,0.0,0.05,0.0,inf,-1.1,91.65,0.5,468.0,0.07867,0.5527,3.19272,0.59332,0.16961,0.40014,0.08261119599226967,C20H37O10P,UAAs,Aliphatic-like,Lipid
467.220770028039,24,37,7,0,0,0,1,0,CHOP,Lipid,468.228046494919,-0.76125836969242,4,3179871.3,Altamaha_SW48_000107-3_p08,7.0,0.0,0.0,0.12821,0.29167,1.54167,0.0,0.04167,0.0,inf,-1.16667,93.55,0.29167,468.0,0.03732,0.59411,3.15164,0.63474,0.21099,0.44154,0.06818044249646105,C24H37O7P,UAAs,Aliphatic-like,Lipid
467.228660583642,24,36,9,0,0,0,0,0,CHO,Protein,468.235937050522,-0.0091749094537578,3,4688224.5,Altamaha_SW48_000107-3_p08,7.0,-2.0,0.0,0.12821,0.375,1.5,0.0,0.0,0.0,0.0,-0.75,81.675,0.375,468.0,0.02093,0.61051,3.13537,0.65114,0.22738,0.45794,0.07354555297039411,C24H36O9,UAAs,Aliphatic-like,Lipid
468.05007414602,18,16,14,0,1,0,0,0,CHO,Tannin,469.0573506129,0.0201423123917904,9,1784266.5,Altamaha_SW48_000107-3_p08,11.0,-3.0,0.0,0.36364,0.77778,0.88889,0.0,0.0,0.0,0.0,0.66667,41.3,0.77778,457.0,0.22701,0.38932,3.26686,0.42898,0.01536,0.2404,0.13016358852572746,C(13)18H16O14,PUCs,Tannin-like,POCs
468.078425597979,19,21,11,0,1,0,1,0,CHOP,Lignin,469.085702064859,-0.424655576167854,10,3050958.3,Altamaha_SW48_000107-3_p08,10.0,-1.0,0.0,0.28,0.57895,1.10526,0.0,0.05263,0.0,inf,-0.21053,66.3,0.57895,457.0,0.20164,0.41473,3.24166,0.45438,0.04074,0.2658,0.10165753755830928,C(13)19H21O11P,PUCs,Lignin-like,POCs
468.086554727568,19,20,13,0,1,0,0,0,CHO,Tannin,469.093831194448,-0.18253778228579,6,5669327.0,Altamaha_SW48_000107-3_p08,10.0,-3.0,0.0,0.28,0.68421,1.05263,0.0,0.0,0.0,0.0,0.31579,51.3,0.68421,457.0,0.18525,0.43113,3.22539,0.47079,0.05713,0.28219,0.11406408506034676,C(13)19H20O13,PUCs,Tannin-like,POCs
468.114719176544,20,25,10,0,1,0,1,0,CHOP,Lignin,469.121995643424,-0.228665731014774,9,4042194.8,Altamaha_SW48_000107-3_p08,9.0,-1.0,0.0,0.21429,0.5,1.25,0.0,0.05,0.0,inf,-0.5,74.55,0.5,457.0,0.15988,0.45653,3.20018,0.4962,0.08252,0.30759,0.09156410495469403,C(13)20H25O10P,PUCs,Lignin-like,POCs
468.122799305351,20,24,12,0,1,0,0,0,CHO,Lignin,469.130075772231,0.117880246495206,7,6709716.0,Altamaha_SW48_000107-3_p08,9.0,-3.0,0.0,0.21429,0.6,1.2,0.0,0.0,0.0,0.0,0.0,60.3,0.6,457.0,0.1435,0.47294,3.18391,0.5126,0.09891,0.32399,0.10150879781935115,C(13)20H24O12,PUCs,Lignin-like,POCs
468.151147757259,21,29,9,0,1,0,1,0,CHOP,Lignin,469.158424224139,-0.320460065318507,5,3708375.5,Altamaha_SW48_000107-3_p08,8.0,-1.0,0.0,0.16129,0.42857,1.38095,0.0,0.04762,0.0,inf,-0.7619,82.01429,0.42857,457.0,0.11813,0.49834,3.15871,0.53801,0.12429,0.34939,0.08329396536725757,C(13)21H29O9P,PUCs,Lignin-like,Lipid
468.159169885141,21,28,11,0,1,0,0,0,CHO,Lignin,469.166446352021,0.149686063948259,6,6188504.5,Altamaha_SW48_000107-3_p08,8.0,-3.0,0.0,0.16129,0.52381,1.33333,0.0,0.0,0.0,0.0,-0.28571,68.44286,0.52381,457.0,0.10175,0.51475,3.14244,0.55442,0.14068,0.36579,0.09144341768875801,C(13)21H28O11,PUCs,Lignin-like,Lipid
468.187420335486,22,33,8,0,1,0,1,0,CHOP,Lignin,469.194696802366,-0.0797504023817196,5,2374620.3,Altamaha_SW48_000107-3_p08,7.0,-1.0,0.0,0.11765,0.36364,1.5,0.0,0.04545,0.0,inf,-1.0,88.8,0.36364,457.0,0.07638,0.54015,3.11723,0.57982,0.16607,0.39118,0.07639400109610392,C(13)22H33O8P,UAAs,Aliphatic-like,Lipid
468.195561465264,22,32,10,0,1,0,0,0,CHO,Lignin,469.202837932144,0.136729470383341,5,3200477.3,Altamaha_SW48_000107-3_p08,7.0,-3.0,0.0,0.11765,0.45455,1.45455,0.0,0.0,0.0,0.0,-0.54545,75.84545,0.45455,457.0,0.05999,0.55656,3.10096,0.59623,0.18246,0.40758,0.08319408279434473,C(13)22H32O10,PUCs,Lignin-like,Lipid
468.899979713387,15,4,14,0,0,0,2,0,CHOP,ConHC,469.907256180267,0.790959340634826,4,2409017.3,Altamaha_SW48_000107-3_p08,15.0,1.0,0.0,1.0,0.93333,0.26667,0.0,0.13333,0.0,inf,0.93333,33.7,0.93333,470.0,0.41613,0.21748,3.54124,0.25825,0.16697,0.06439,0.16194536845903568,C15H4O14P2,PAs,Cond. aromatic-like,POCs
469.005155719762,21,10,13,0,0,0,0,0,CHO,ConHC,470.012432186642,-0.620788563037287,9,1801286.9,Altamaha_SW48_000107-3_p08,17.0,4.0,0.5,0.72414,0.61905,0.47619,0.0,0.0,0.0,0.0,0.7619,38.58571,0.61905,470.0,0.2585,0.37532,3.38466,0.4161,0.00926,0.22217,0.11407951514906066,C21H10O13,PAs,Cond. aromatic-like,POCs
469.025997721024,18,14,15,0,0,0,0,0,CHO,ConHC,470.033274187904,-0.0093759404426552,8,1773129.6,Altamaha_SW48_000107-3_p08,12.0,-3.0,0.0,0.42857,0.83333,0.77778,0.0,0.0,0.0,0.0,0.88889,34.96667,0.83333,470.0,0.2581,0.37572,3.38427,0.4165,0.00886,0.22257,0.13720976102008237,C18H14O15,PUCs,Tannin-like,POCs
469.041253855647,22,14,12,0,0,0,0,0,CHO,ConHC,470.048530322527,-0.0093776001720359,7,4411979.5,Altamaha_SW48_000107-3_p08,16.0,4.0,0.4,0.625,0.54545,0.63636,0.0,0.0,0.0,0.0,0.45455,47.34545,0.54545,470.0,0.21675,0.41713,3.34319,0.45792,0.03252,0.26397,0.10152101782713992,C22H14O12,PPAs,Polyphenol-like,POCs
469.054426344812,19,19,12,0,0,0,1,0,CHOP,Lignin,470.061702811692,-0.617422330378183,13,3546189.3,Altamaha_SW48_000107-3_p08,11.0,-1.0,0.0,0.33333,0.63158,1.0,0.0,0.05263,0.0,inf,0.0,60.3,0.63158,470.0,0.23273,0.40113,3.35907,0.44191,0.01653,0.24797,0.10590505351589907,C19H19O12P,PUCs,Lignin-like,POCs
469.062383229525,19,18,14,0,0,0,0,0,CHO,Tannin,470.069659696405,-0.0093798971806963,10,14037582.0,Altamaha_SW48_000107-3_p08,11.0,-3.0,0.0,0.33333,0.73684,0.94737,0.0,0.0,0.0,0.0,0.52632,45.3,0.73684,470.0,0.21635,0.41753,3.34279,0.45832,0.03292,0.26437,0.11943902894650088,C19H18O14,PUCs,Tannin-like,POCs
469.077639364147,23,18,11,0,0,0,0,0,CHO,ConHC,470.084915831027,-0.0093815549602962,7,5044816.5,Altamaha_SW48_000107-3_p08,15.0,4.0,0.33333,0.54286,0.47826,0.78261,0.0,0.0,0.0,0.0,0.17391,55.34348,0.47826,470.0,0.175,0.45894,3.30171,0.49973,0.07429,0.30576,0.09145333431234254,C23H18O11,PPAs,Polyphenol-like,POCs
469.080786783472,20,22,11,0,0,1,0,0,CHOS,Lignin,470.088063250352,0.465846647007168,12,1879632.9,Altamaha_SW48_000107-3_p08,10.0,-1.0,0.0,0.25926,0.55,1.1,0.0,0.0,0.0,0.0,0.1,57.45,0.55,470.0,0.11367,0.52035,3.24079,0.56115,0.13566,0.36716,0.10313625914141421,C20H22O11S,PUCs,Lignin-like,POCs
469.090715962777,20,23,11,0,0,0,1,0,CHOP,Lignin,470.097992429657,-0.41339946085541,12,4842066.0,Altamaha_SW48_000107-3_p08,10.0,-1.0,0.0,0.25926,0.55,1.15,0.0,0.05,0.0,inf,-0.3,68.85,0.55,470.0,0.19098,0.44294,3.31759,0.48373,0.0583,0.28977,0.0949957977113773,C20H23O11P,PUCs,Lignin-like,POCs
469.098768738024,20,22,13,0,0,0,0,0,CHO,Tannin,470.106045204904,-0.0093838493160127,8,23278164.0,Altamaha_SW48_000107-3_p08,10.0,-3.0,0.0,0.25926,0.65,1.1,0.0,0.0,0.0,0.0,0.2,54.6,0.65,470.0,0.1746,0.45934,3.30132,0.50013,0.07469,0.30616,0.10574363451222042,C20H22O13,PUCs,Lignin-like,POCs
469.114024872646,24,22,10,0,0,0,0,0,CHO,Lignin,470.121301339526,-0.0093855053881076,8,4235861.0,Altamaha_SW48_000107-3_p08,14.0,4.0,0.28571,0.47368,0.41667,0.91667,0.0,0.0,0.0,0.0,-0.08333,62.675,0.41667,470.0,0.13324,0.50075,3.26024,0.54154,0.11607,0.34756,0.08320229083610127,C24H22O10,PUCs,Lignin-like,POCs
469.127122285856,21,27,10,0,0,0,1,0,CHOP,Lignin,470.134398752736,-0.45764580733152,10,9796183.0,Altamaha_SW48_000107-3_p08,9.0,-1.0,0.0,0.2,0.47619,1.28571,0.0,0.04762,0.0,inf,-0.57143,76.58571,0.47619,470.0,0.14923,0.48475,3.27611,0.52554,0.10008,0.33156,0.08612416662767702,C21H27O10P,PUCs,Lignin-like,POCs
469.135154246522,21,26,12,0,0,0,0,0,CHO,Lignin,470.142430713402,-0.00938779697058,6,22581848.0,Altamaha_SW48_000107-3_p08,9.0,-3.0,0.0,0.2,0.57143,1.2381,0.0,0.0,0.0,0.0,-0.09524,63.01429,0.57143,470.0,0.13284,0.50115,3.25984,0.54194,0.11647,0.34796,0.09486590096454722,C21H26O12,PUCs,Lignin-like,POCs
469.144771182757,32,22,4,0,0,0,0,0,CHO,ConHC,470.152047649637,-0.507187065146133,8,2888281.3,Altamaha_SW48_000107-3_p08,22.0,18.0,0.64286,0.66667,0.125,0.6875,0.0,0.0,0.0,0.0,-0.4375,72.76875,0.125,470.0,0.05054,0.58357,3.17808,0.62437,0.19882,0.43035,0.058332740094654396,C32H22O4,PPAs,Polyphenol-like,POCs
469.150410381143,25,26,9,0,0,0,0,0,CHO,Lignin,470.157686848023,-0.0093894510937738,6,3023450.0,Altamaha_SW48_000107-3_p08,13.0,4.0,0.25,0.41463,0.36,1.04,0.0,0.0,0.0,0.0,-0.32,69.42,0.36,470.0,0.09149,0.54256,3.21876,0.58336,0.15784,0.38936,0.07631687883877425,C25H26O9,PUCs,Lignin-like,POCs
469.163479323512,22,31,9,0,0,0,1,0,CHOP,Lignin,470.170755790392,-0.397060833836461,7,11657820.0,Altamaha_SW48_000107-3_p08,8.0,-1.0,0.0,0.15152,0.40909,1.40909,0.0,0.04545,0.0,inf,-0.81818,83.61818,0.40909,470.0,0.10747,0.52656,3.23464,0.56735,0.14185,0.37336,0.07876804120341807,C22H31O9P,PUCs,Lignin-like,Lipid
469.171539755017,22,30,11,0,0,0,0,0,CHO,Lignin,470.178816221897,-0.0093917401454383,5,14824029.0,Altamaha_SW48_000107-3_p08,8.0,-3.0,0.0,0.15152,0.5,1.36364,0.0,0.0,0.0,0.0,-0.36364,70.66364,0.5,470.0,0.09109,0.54296,3.21837,0.58376,0.15824,0.38976,0.08601738537414247,C22H30O11,PUCs,Lignin-like,Lipid
469.181340768794,33,26,3,0,0,0,0,0,CHO,ConHC,470.188617235674,-0.898649518507176,9,2619998.0,Altamaha_SW48_000107-3_p08,21.0,18.0,0.6,0.61905,0.09091,0.78788,0.0,0.0,0.0,0.0,-0.60606,77.57273,0.09091,470.0,0.00878,0.62538,3.13661,0.66618,0.24059,0.47215,0.0548624812480947,C33H26O3,PPAs,Polyphenol-like,POCs
469.186795889637,26,30,8,0,0,0,0,0,CHO,Lignin,470.194072356517,-0.0093933924410716,4,2873950.8,Altamaha_SW48_000107-3_p08,12.0,4.0,0.22222,0.36364,0.30769,1.15385,0.0,0.0,0.0,0.0,-0.53846,75.64615,0.30769,470.0,0.04974,0.58437,3.17729,0.62517,0.19962,0.43115,0.07048397227519314,C26H30O8,PUCs,Lignin-like,POCs
469.199909431138,23,35,8,0,0,0,1,0,CHOP,Protein,470.207185898018,-0.491884694546133,8,8016480.5,Altamaha_SW48_000107-3_p08,7.0,-1.0,0.0,0.11111,0.34783,1.52174,0.0,0.04348,0.0,inf,-1.04348,90.03913,0.34783,470.0,0.06572,0.56837,3.19316,0.60917,0.18363,0.41515,0.07256964817536009,C23H35O8P,UAAs,Aliphatic-like,Lipid
469.207925263511,23,34,10,0,0,0,0,0,CHO,Lignin,470.215201730391,-0.0093956788416278,4,5598817.5,Altamaha_SW48_000107-3_p08,7.0,-3.0,0.0,0.11111,0.43478,1.47826,0.0,0.0,0.0,0.0,-0.6087,77.64783,0.43478,470.0,0.04934,0.58477,3.17689,0.62557,0.20002,0.43155,0.07867871249903953,C23H34O10,PUCs,Lignin-like,Lipid
469.236319265222,24,39,7,0,0,0,1,0,CHOP,Lipid,470.243595732102,-0.543581037767219,5,2164837.3,Altamaha_SW48_000107-3_p08,6.0,-1.0,0.0,0.07692,0.29167,1.625,0.0,0.04167,0.0,inf,-1.25,95.925,0.29167,470.0,0.02397,0.61018,3.15169,0.65098,0.2254,0.45695,0.06727561406215571,C24H39O7P,UAAs,Aliphatic-like,Lipid
469.244068265688,24,38,9,0,0,0,0,0,CHO,Protein,470.251344732568,0.506295483037899,4,1719654.3,Altamaha_SW48_000107-3_p08,6.0,-3.0,0.0,0.07692,0.375,1.58333,0.0,0.0,0.0,0.0,-0.83333,84.05,0.375,470.0,0.00758,0.62658,3.13542,0.66738,0.24179,0.47335,0.07249381840546967,C24H38O9,UAAs,Aliphatic-like,Lipid
470.065705216654,18,18,14,0,1,0,0,0,CHO,Tannin,471.072981683534,0.0603759224605315,9,2858706.8,Altamaha_SW48_000107-3_p08,10.0,-4.0,0.0,0.27273,0.77778,1.0,0.0,0.0,0.0,0.0,0.55556,44.46667,0.77778,459.0,0.21366,0.40539,3.26691,0.44522,0.02978,0.25581,0.12690509161102076,C(13)18H18O14,PUCs,Tannin-like,POCs
470.073240161945,22,17,11,1,0,0,0,0,CHON,ConHC,471.080516628825,-0.756207935772505,9,1789139.8,Altamaha_SW48_000107-3_p08,15.0,4.0,0.3,0.54839,0.5,0.77273,0.04545,0.0,inf,0.0,0.36364,49.93636,0.54545,471.0,0.1871,0.44817,3.32039,0.48905,0.06271,0.29467,0.09994374365127115,C22H17O11N,PPAs,Polyphenol-like,Not Matched
470.093947011598,19,23,11,0,1,0,1,0,CHOP,Lignin,471.101223478478,-0.149753969462339,11,3061462.5,Altamaha_SW48_000107-3_p08,9.0,-2.0,0.0,0.2,0.57895,1.21053,0.0,0.05263,0.0,inf,-0.31579,69.3,0.57895,459.0,0.18829,0.43079,3.24171,0.47063,0.05516,0.28121,0.09965903360823383,C(13)19H23O11P,PUCs,Lignin-like,POCs
470.102084952511,19,22,13,0,1,0,0,0,CHO,Tannin,471.109361419391,0.0726198888260493,7,4441815.5,Altamaha_SW48_000107-3_p08,9.0,-4.0,0.0,0.2,0.68421,1.15789,0.0,0.0,0.0,0.0,0.21053,54.3,0.68421,459.0,0.1719,0.44719,3.22544,0.48703,0.07155,0.2976,0.111554031746123,C(13)19H22O13,PUCs,Tannin-like,POCs
470.130360747206,20,27,10,0,1,0,1,0,CHOP,Lignin,471.137637214086,-0.209659722379333,7,3344091.3,Altamaha_SW48_000107-3_p08,8.0,-2.0,0.0,0.14286,0.5,1.35,0.0,0.05,0.0,inf,-0.6,77.4,0.5,459.0,0.14653,0.4726,3.20023,0.51244,0.09694,0.323,0.08993958559767787,C(13)20H27O10P,PUCs,Lignin-like,Lipid
470.138378688989,20,26,12,0,1,0,0,0,CHO,Lignin,471.145655155869,0.267394444094875,5,4929244.5,Altamaha_SW48_000107-3_p08,8.0,-4.0,0.0,0.14286,0.6,1.3,0.0,0.0,0.0,0.0,-0.1,63.15,0.6,459.0,0.13015,0.489,3.18396,0.52884,0.11333,0.3394,0.0995160804748535,C(13)20H26O12,PUCs,Lignin-like,POCs
470.166907481847,21,31,9,0,1,0,1,0,CHOP,Lignin,471.174183948727,-0.55182761618711,6,3497696.3,Altamaha_SW48_000107-3_p08,7.0,-2.0,0.0,0.09677,0.42857,1.47619,0.0,0.04762,0.0,inf,-0.85714,84.72857,0.42857,459.0,0.10478,0.51441,3.15876,0.55425,0.13871,0.3648,0.08194749141818239,C(13)21H31O9P,PUCs,Lignin-like,Lipid
470.1747504249,21,30,11,0,1,0,0,0,CHO,Lignin,471.18202689178,0.296599003878222,6,3409633.3,Altamaha_SW48_000107-3_p08,7.0,-4.0,0.0,0.09677,0.52381,1.42857,0.0,0.0,0.0,0.0,-0.38095,71.15714,0.52381,459.0,0.0884,0.53081,3.14249,0.57066,0.1551,0.3812,0.08982314005738776,C(13)21H30O11,PUCs,Lignin-like,Lipid
470.203278217763,22,35,8,0,1,0,1,0,CHOP,Protein,471.210554684643,-0.520439410421751,5,3060453.0,Altamaha_SW48_000107-3_p08,6.0,-2.0,0.0,0.05882,0.36364,1.59091,0.0,0.04545,0.0,inf,-1.09091,91.39091,0.36364,459.0,0.06303,0.55622,3.11728,0.59607,0.18049,0.40659,0.07525984886290615,C(13)22H35O8P,UAAs,Aliphatic-like,Lipid
471.020828903144,21,12,13,0,0,0,0,0,CHO,ConHC,472.028105370024,-0.667116047320636,8,2677074.3,Altamaha_SW48_000107-3_p08,16.0,3.0,0.375,0.65517,0.61905,0.57143,0.0,0.0,0.0,0.0,0.66667,41.3,0.61905,472.0,0.24515,0.39139,3.38471,0.43234,0.00516,0.23758,0.11156879016490925,C21H12O13,PPAs,Polyphenol-like,POCs
471.033133903854,29,12,5,0,0,1,0,0,CHOS,ConHC,472.040410370734,0.283482014446515,11,1809748.0,Altamaha_SW48_000107-3_p08,24.0,19.0,0.78261,0.80392,0.17241,0.41379,0.0,0.0,0.0,0.0,0.0,60.3,0.17241,472.0,0.10152,0.53522,3.24203,0.57619,0.14887,0.38137,0.06980174794676444,C29H12O5S,PAs,Cond. aromatic-like,POCs
471.041647904344,18,16,15,0,0,0,0,0,CHO,Tannin,472.048924371224,-0.0095882529358825,9,3501909.3,Altamaha_SW48_000107-3_p08,11.0,-4.0,0.0,0.33333,0.83333,0.88889,0.0,0.0,0.0,0.0,0.77778,38.13333,0.83333,472.0,0.24475,0.39179,3.38432,0.43275,0.00556,0.23798,0.13359382979245987,C18H16O15,PUCs,Tannin-like,POCs
471.056904038924,22,16,12,0,0,0,0,0,CHO,ConHC,472.064180505804,-0.0095898059977039,8,6980439.0,Altamaha_SW48_000107-3_p08,15.0,3.0,0.3,0.5625,0.54545,0.72727,0.0,0.0,0.0,0.0,0.36364,49.93636,0.54545,472.0,0.2034,0.4332,3.34324,0.47416,0.04693,0.27938,0.09952782538268033,C22H16O12,PPAs,Polyphenol-like,POCs
471.069934169153,19,21,12,0,0,0,1,0,CHOP,Lignin,472.077210636033,-0.313479934469006,12,3371865.0,Altamaha_SW48_000107-3_p08,10.0,-2.0,0.0,0.25,0.63158,1.10526,0.0,0.05263,0.0,inf,-0.10526,63.3,0.63158,472.0,0.21938,0.41719,3.35911,0.45815,0.03094,0.26338,0.10373783541330103,C19H21O12P,PUCs,Lignin-like,POCs
471.078033412741,19,20,14,0,0,0,0,0,CHO,Tannin,472.085309879621,-0.0095919555856804,10,14213978.0,Altamaha_SW48_000107-3_p08,10.0,-4.0,0.0,0.25,0.73684,1.05263,0.0,0.0,0.0,0.0,0.42105,48.3,0.73684,472.0,0.203,0.4336,3.34284,0.47456,0.04733,0.27978,0.11668969482676253,C19H20O14,PUCs,Tannin-like,POCs
471.09328954732,23,20,11,0,0,0,0,0,CHO,Lignin,472.1005660142,-0.0095935064816672,7,7654236.0,Altamaha_SW48_000107-3_p08,14.0,3.0,0.25,0.48571,0.47826,0.86957,0.0,0.0,0.0,0.0,0.08696,57.82174,0.47826,472.0,0.16165,0.47501,3.30176,0.51597,0.08871,0.32117,0.08983270835249785,C23H20O11,PUCs,Lignin-like,POCs
471.106353945909,20,25,11,0,0,0,1,0,CHOP,Lignin,472.113630412789,-0.386045175108685,12,8174430.0,Altamaha_SW48_000107-3_p08,9.0,-2.0,0.0,0.18519,0.55,1.25,0.0,0.05,0.0,inf,-0.4,71.7,0.55,472.0,0.17763,0.459,3.31764,0.49997,0.07272,0.30518,0.09324838904390499,C20H25O11P,PUCs,Lignin-like,POCs
471.114418921136,20,24,13,0,0,0,0,0,CHO,Tannin,472.121695388016,-0.0095956536915685,7,16208735.0,Altamaha_SW48_000107-3_p08,9.0,-4.0,0.0,0.18519,0.65,1.2,0.0,0.0,0.0,0.0,0.1,57.45,0.65,472.0,0.16125,0.47541,3.30137,0.51637,0.08911,0.32157,0.10358295046894084,C20H24O13,PUCs,Lignin-like,POCs
471.123951508498,31,20,5,0,0,0,0,0,CHO,ConHC,472.131227975378,-0.326652568965452,7,2999648.3,Altamaha_SW48_000107-3_p08,22.0,17.0,0.65385,0.68421,0.16129,0.64516,0.0,0.0,0.0,0.0,-0.32258,69.49355,0.16129,472.0,0.07894,0.55783,3.21961,0.5988,0.17146,0.40397,0.06151599587009873,C31H20O5,PAs,Cond. aromatic-like,POCs
